query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal,status_of_existing_checking_account,duration_in_month,credit_history,purpose,credit_amount,savings_account_bonds,present_employment_since,installment_rate_in_percentage_of_disposable_income,personal_status_and_sex,other_debtors_guarantors,present_residence_since,property,age_in_years,other_installment_plans,housing,number_of_existing_credits_at_this_bank,job,number_of_people_being_liable_to_provide_maintenance_for,telephone,foreign_worker
1356ccd9-8821-44e8-878a-14cee588265f,95,0.03,3.1170268058776855,1.48399019241333,0.15757577121257782,True,0 <= ... < 200 DM,59.76405076963656,no credits taken/ all credits paid back duly,repairs,12917.81322578001,A61,... < 1 year,3.999999813261915,male : single,guarantor,3.998366761415367,unknown / no property,20.94867163320648,bank,own,3.609072017913712,skilled employee / official,1.3734545449480755,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,104,0.03,2.547744035720825,1.757680058479309,0.3589225709438324,True,0 <= ... < 200 DM,40.96146278722919,no credits taken/ all credits paid back duly,repairs,7873.579848695696,A61,... < 1 year,3.998043552446456,male : divorced/separated,guarantor,3.9998702367118257,real estate,27.716342952370127,none,own,2.5589279781435303,skilled employee / official,1.0279950617734903,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,106,0.03,3.751485824584961,0.8686202168464661,0.2075757533311844,True,0 <= ... < 200 DM,58.432057791418295,no credits taken/ all credits paid back duly,education,14304.090734195828,A61,... < 1 year,3.999899760422748,male : divorced/separated,guarantor,3.993786598582191,unknown / no property,22.99840010549546,bank,rent,1.9927932394320933,skilled employee / official,1.8256416780042484,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,107,0.03,3.4745419025421143,1.4263324737548828,0.14074073731899261,True,0 <= ... < 200 DM,58.3642505781683,no credits taken/ all credits paid back duly,education,14304.090734195828,A61,... < 1 year,3.999899760975656,male : divorced/separated,guarantor,3.99369522507948,real estate,22.99840010549546,bank,rent,1.9927932394320933,skilled employee / official,1.826100771551492,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,109,0.03,3.677361249923706,0.9899223446846008,0.3121212124824524,True,0 <= ... < 200 DM,56.824208744967024,no credits taken/ all credits paid back duly,repairs,15813.843060166331,A61,... < 1 year,3.998519698300641,male : divorced/separated,co-applicant,3.899349262827018,unknown / no property,23.10526804150584,stores,own,2.108510810088233,skilled employee / official,1.0014554198359575,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,136,0.03,3.667834520339966,1.190430760383606,0.1111111119389534,True,0 <= ... < 200 DM,59.83471412252506,no credits taken/ all credits paid back duly,repairs,11158.46751129773,A61,.. >= 7 years,3.999995188505952,male : divorced/separated,co-applicant,3.999862415390694,real estate,23.260958228295245,stores,own,2.848140709620296,skilled employee / official,1.4934275411036342,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,141,0.03,3.462761163711548,1.16852867603302,0.1494949609041214,True,0 <= ... < 200 DM,59.99469935873638,no credits taken/ all credits paid back duly,repairs,15219.773818426032,A61,... < 1 year,3.999971269574943,male : divorced/separated,guarantor,3.997642330492669,real estate,32.370958241277656,bank,rent,2.9688265512089007,skilled employee / official,1.5629193710493612,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,167,0.03,3.333583116531372,1.1745970249176025,0.15454545617103577,True,0 <= ... < 200 DM,55.53592095170187,delay in paying off in the past,education,4820.142162644659,A61,... < 1 year,3.9975563405614793,male : divorced/separated,co-applicant,3.998578902812861,unknown / no property,23.40496169681836,none,own,2.6970821108465315,skilled employee / official,1.647005445379968,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,211,0.03,3.7271556854248047,1.0350191593170166,0.09090909361839294,True,0 <= ... < 200 DM,59.61443556248669,no credits taken/ all credits paid back duly,repairs,14363.23795804093,A61,.. >= 7 years,3.9998532852129465,male : single,co-applicant,3.999897790976932,unknown / no property,20.105863234663047,stores,own,2.8613282177078925,skilled employee / official,1.611104310880753,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,212,0.03,3.72735333442688,1.0316269397735596,0.1111111119389534,True,0 <= ... < 200 DM,59.61443556248669,no credits taken/ all credits paid back duly,repairs,14363.23795804093,A61,.. >= 7 years,3.9998532852129465,male : single,co-applicant,3.999897790976932,unknown / no property,26.627101833079585,stores,own,2.8614132128065943,skilled employee / official,1.611049864414768,none,yes
1356ccd9-8821-44e8-878a-14cee588265f,227,0.03,2.7906179428100586,1.3721529245376587,0.19907407462596893,True,0 <= ... < 200 DM,43.64346776445424,delay in paying off in the past,education,15867.435051381386,A61,... < 1 year,3.999924480960562,male : single,guarantor,3.99996600905116,unknown / no property,19.02716842801932,none,own,3.330838298289972,skilled employee / official,1.609621476841276,none,yes
256dc0ba-d747-4517-bfdf-386442021398,10,0.03,3.3099069595336914,1.0193419456481934,0.16060607135295868,True,0 <= ... < 200 DM,41.44920524891993,no credits taken/ all credits paid back duly,education,15862.389940452063,A61,.. >= 7 years,3.983149119122399,male : divorced/separated,none,3.9999701866623742,unknown / no property,36.797940137428505,stores,own,1.0164089253093764,skilled employee / official,1.2479008729428698,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,29,0.03,3.290170431137085,1.3495947122573853,0.18484848737716675,True,0 <= ... < 200 DM,21.02773050363937,no credits taken/ all credits paid back duly,education,15587.8076931476,A61,.. >= 7 years,3.9956876957153646,male : divorced/separated,none,3.963403937669698,if not A121 : building society savings agreement/ life insurance,37.109785824039,stores,own,1.1395761807313722,skilled employee / official,1.3545024813607616,none,yes
256dc0ba-d747-4517-bfdf-386442021398,36,0.03,3.0866732597351074,1.493137001991272,0.16060607135295868,True,0 <= ... < 200 DM,52.272922718522565,no credits taken/ all credits paid back duly,education,8696.078096579484,A61,.. >= 7 years,3.1879072241783453,female : divorced/separated/married,none,3.775441580389109,if not A121 : building society savings agreement/ life insurance,31.70582735101716,stores,own,3.970471590169937,skilled employee / official,1.220982780323385,none,yes
256dc0ba-d747-4517-bfdf-386442021398,41,0.03,3.2995402812957764,1.0684961080551147,0.15454545617103577,True,0 <= ... < 200 DM,37.10220285145156,no credits taken/ all credits paid back duly,education,15840.174248856742,A61,.. >= 7 years,3.912891433599986,male : divorced/separated,none,3.988504481602546,unknown / no property,34.84317248646209,stores,own,1.779319783282133,skilled employee / official,1.0005803661614168,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,45,0.03,3.976046085357666,1.6025809049606323,0.05128205195069313,True,... < 0 DM,33.133058861059794,no credits taken/ all credits paid back duly,education,13927.649081402176,A61,.. >= 7 years,3.991380252507685,male : divorced/separated,none,3.993418871456672,unknown / no property,23.83931575629817,bank,own,2.214504941248056,skilled employee / official,1.986997969536823,none,yes
256dc0ba-d747-4517-bfdf-386442021398,48,0.03,3.921234369277954,1.699655532836914,0.05128205195069313,True,... < 0 DM,32.94099354413427,no credits taken/ all credits paid back duly,education,2966.276523301047,A61,.. >= 7 years,3.991380252507685,male : divorced/separated,none,3.993418871456672,unknown / no property,24.06506260974788,bank,own,2.2144822564291444,skilled employee / official,1.9883071245099693,none,yes
256dc0ba-d747-4517-bfdf-386442021398,50,0.03,3.176771402359009,0.6200467348098755,0.19393940269947052,True,0 <= ... < 200 DM,59.33398190004158,no credits taken/ all credits paid back duly,education,15245.54650146284,A61,.. >= 7 years,3.9723456173548928,male : divorced/separated,none,3.9999958971462455,if not A121 : building society savings agreement/ life insurance,34.00213762641331,stores,own,3.790481657185033,skilled employee / official,1.1507266731228742,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,52,0.03,2.796548843383789,0.8760986328125,0.18518519401550293,True,0 <= ... < 200 DM,58.06090483576225,no credits taken/ all credits paid back duly,education,15108.526642844065,A61,.. >= 7 years,3.4040664998246486,female : divorced/separated/married,none,3.999989830823324,if not A121 : building society savings agreement/ life insurance,34.05440944547012,stores,own,3.5572119464357503,skilled employee / official,1.15196625054667,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,53,0.03,2.4309780597686768,1.4952692985534668,0.4530423581600189,True,0 <= ... < 200 DM,58.00946631905164,no credits taken/ all credits paid back duly,education,14953.28409532565,A61,.. >= 7 years,3.028928404229492,female : divorced/separated/married,none,4.0,if not A121 : building society savings agreement/ life insurance,36.56837602868299,none,own,3.806506073166979,skilled employee / official,1.0,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,62,0.03,3.177905797958374,0.5546665191650391,0.2074074149131775,True,0 <= ... < 200 DM,59.454834395324106,no credits taken/ all credits paid back duly,education,15944.62957447818,A61,.. >= 7 years,3.002831612520415,male : divorced/separated,none,3.999992521671557,if not A121 : building society savings agreement/ life insurance,36.84721431790274,stores,own,1.3605922402289536,skilled employee / official,1.957682987229812,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,79,0.03,3.309863567352295,0.9215574264526367,0.17777778208255768,True,0 <= ... < 200 DM,59.20059648349023,no credits taken/ all credits paid back duly,education,13423.773381720912,A61,.. >= 7 years,3.3221843521197867,male : divorced/separated,none,3.988218796329731,unknown / no property,36.9999988701946,stores,own,1.0885641315307513,skilled employee / official,1.0968024031762718,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,81,0.03,2.641054630279541,1.0490354299545288,0.3333333432674408,True,0 <= ... < 200 DM,59.40216781675532,no credits taken/ all credits paid back duly,education,13733.310923842251,A61,.. >= 7 years,3.306588720644858,female : divorced/separated/married,none,3.991765861605725,if not A121 : building society savings agreement/ life insurance,36.99999886687724,stores,own,1.0885641315307513,skilled employee / official,1.001147832423933,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,86,0.03,2.5759832859039307,1.3325155973434448,0.5185185074806213,True,0 <= ... < 200 DM,18.330037469127177,no credits taken/ all credits paid back duly,education,15700.24714873472,A61,.. >= 7 years,2.977252119111317,male : divorced/separated,none,3.9992694838860703,if not A121 : building society savings agreement/ life insurance,26.748957660463965,none,own,1.000205399607009,skilled employee / official,1.083158420570118,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,91,0.03,3.924351215362549,1.0494744777679443,0.07692307978868484,True,0 <= ... < 200 DM,59.99974507090151,delay in paying off in the past,education,15944.34916874752,A61,.. >= 7 years,3.876985729575646,male : divorced/separated,co-applicant,3.999995513148879,unknown / no property,47.5886461297076,stores,rent,1.5751124972080668,skilled employee / official,1.246224042321166,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,97,0.03,3.343736410140991,0.5517173409461975,0.09090909361839294,True,0 <= ... < 200 DM,51.58433878338344,no credits taken/ all credits paid back duly,education,13640.37909630008,A61,.. >= 7 years,3.007397986998241,male : divorced/separated,none,3.998653126848855,if not A121 : building society savings agreement/ life insurance,26.965014011927,stores,rent,2.6971958733758785,skilled employee / official,1.243147897559151,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,98,0.03,3.0299301147460938,0.5814142823219299,0.23164983093738556,True,0 <= ... < 200 DM,51.31181218926253,no credits taken/ all credits paid back duly,education,13679.953465710634,A61,.. >= 7 years,2.985327731166977,male : divorced/separated,none,3.998653126848855,if not A121 : building society savings agreement/ life insurance,26.965014011927,stores,own,2.6971958733758785,skilled employee / official,1.2481546736463454,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,104,0.03,2.302027940750122,2.110657215118408,0.5703703761100769,True,... < 0 DM,59.47133900772403,no credits taken/ all credits paid back duly,furniture/equipment,3733.922447837523,A61,.. >= 7 years,3.042451359663865,female : divorced/separated/married,none,3.833344171945037,if not A121 : building society savings agreement/ life insurance,37.00068405005391,none,own,1.2190052445774486,skilled employee / official,1.8615262471410308,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,105,0.03,3.950878620147705,1.6449528932571411,0.025641025975346565,True,... < 0 DM,59.64722502017734,all credits at this bank paid back duly,education,6609.73278801838,A61,.. >= 7 years,3.4687889876985416,male : divorced/separated,none,3.9999819551276,unknown / no property,42.52486282113078,stores,own,1.3806515147297844,skilled employee / official,1.984631844245065,none,yes
256dc0ba-d747-4517-bfdf-386442021398,113,0.03,2.624858856201172,1.2210372686386108,0.277777761220932,True,0 <= ... < 200 DM,23.49790834205565,critical account/ other credits existing (not at this bank),education,12407.534359955662,A61,.. >= 7 years,3.609959855914278,male : divorced/separated,none,3.999974679640226,if not A121 : building society savings agreement/ life insurance,62.534674594620384,none,rent,2.6852289780110827,skilled employee / official,1.018476452682685,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,153,0.03,3.526426315307617,1.1275712251663208,0.06060606241226196,True,0 <= ... < 200 DM,59.17671689244232,no credits taken/ all credits paid back duly,education,15933.194658445922,A61,.. >= 7 years,3.9764432568942247,male : divorced/separated,none,3.999954147591169,unknown / no property,34.9279032694138,bank,own,2.241814376454129,skilled employee / official,1.999015883725343,"yes, registered under the customers name",yes
256dc0ba-d747-4517-bfdf-386442021398,158,0.03,3.900968313217163,0.416435569524765,0.16919191181659698,True,0 <= ... < 200 DM,59.95890155677104,no credits taken/ all credits paid back duly,education,15740.964862355777,A61,.. >= 7 years,3.701365480054157,male : divorced/separated,co-applicant,3.991444578022406,if not A121 : building society savings agreement/ life insurance,39.67710481476323,bank,rent,1.0000074288452243,skilled employee / official,1.0034786885272566,none,yes
256dc0ba-d747-4517-bfdf-386442021398,172,0.03,3.4826648235321045,1.4524059295654297,0.0833333358168602,True,0 <= ... < 200 DM,59.78368093609463,delay in paying off in the past,education,15612.804850545506,A61,.. >= 7 years,3.762762178737317,male : divorced/separated,none,3.9961320010718566,if not A121 : building society savings agreement/ life insurance,31.498206838629784,bank,own,3.434380410736316,skilled employee / official,1.502864920396226,none,yes
256dc0ba-d747-4517-bfdf-386442021398,173,0.03,3.749119758605957,1.6463990211486816,0.0555555559694767,True,0 <= ... < 200 DM,59.95179535927755,delay in paying off in the past,education,15621.680541918671,A61,.. >= 7 years,3.573162715111842,male : divorced/separated,none,3.9961320383727945,"if not A121/A122 : car or other, not in attribute 6",32.888757450214534,bank,own,3.39585810788345,skilled employee / official,1.4770124852493338,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,11,0.03,4.303497314453125,1.35628080368042,0.08088234812021255,True,... < 0 DM,53.1623796042662,no credits taken/ all credits paid back duly,repairs,8870.234839796201,A61,... < 1 year,3.835287008787027,male : divorced/separated,none,3.9807495368471697,if not A121 : building society savings agreement/ life insurance,27.61338201028757,stores,rent,1.7193128782019234,skilled employee / official,1.4326424792720998,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,13,0.03,3.726557493209839,1.9964326620101929,0.20207570493221283,True,... < 0 DM,51.98123111850538,no credits taken/ all credits paid back duly,repairs,8890.647868394211,A61,unemployed,3.5743708291375325,male : divorced/separated,none,2.0062518281597828,if not A121 : building society savings agreement/ life insurance,24.28915560535918,stores,rent,1.5197803460263095,unemployed/ unskilled - non-resident,1.4632840654052577,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,22,0.03,3.422555446624756,1.3169771432876587,0.3333333432674408,True,... < 0 DM,59.04886352078977,no credits taken/ all credits paid back duly,education,14869.516645284411,A63,unemployed,1.0027595201076889,male : divorced/separated,co-applicant,2.066850574730495,if not A121 : building society savings agreement/ life insurance,23.359969874192835,stores,rent,1.0015501493823429,unemployed/ unskilled - non-resident,1.267827195538887,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,23,0.03,3.4114789962768555,1.3358596563339233,0.3531745970249176,True,... < 0 DM,59.04886352078977,no credits taken/ all credits paid back duly,education,14833.323656165208,A63,unemployed,1.0001562114227944,male : divorced/separated,co-applicant,2.066850574730495,if not A121 : building society savings agreement/ life insurance,23.359969874192835,stores,rent,1.0015501493823429,unemployed/ unskilled - non-resident,1.0039185145326168,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,24,0.03,2.616176128387451,2.2741053104400635,0.43518519401550293,True,... < 0 DM,15.216916175294852,no credits taken/ all credits paid back duly,education,14869.973675961532,A63,... < 1 year,1.002797697108082,female : divorced/separated/married,none,1.9997229778261896,if not A121 : building society savings agreement/ life insurance,23.015828569969017,none,rent,1.0,unemployed/ unskilled - non-resident,1.2701838957780704,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,27,0.03,2.827556610107422,1.662853717803955,0.3611111342906952,True,... < 0 DM,46.65853576567629,existing credits paid back duly till now,education,15484.40591616762,A63,unemployed,3.319712117159953,male : divorced/separated,none,2.2515839419617274,if not A121 : building society savings agreement/ life insurance,22.97215461769133,stores,rent,1.6675279797604583,unemployed/ unskilled - non-resident,1.0030744588157363,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,28,0.03,2.376246452331543,2.3097646236419678,0.42499998211860657,True,... < 0 DM,25.955608446260072,existing credits paid back duly till now,education,15765.627698300796,A63,unemployed,3.413143740915499,female : divorced/separated/married,none,2.486841028875105,"if not A121/A122 : car or other, not in attribute 6",22.97215461769133,none,rent,1.0000000005715286,unemployed/ unskilled - non-resident,1.003862227136651,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,29,0.03,1.7211658954620361,2.3751494884490967,0.5178571343421936,True,... < 0 DM,26.54774536922212,existing credits paid back duly till now,education,15379.422601608689,A63,unemployed,1.0000000003520009,female : divorced/separated/married,none,2.486841028875105,if not A121 : building society savings agreement/ life insurance,23.005271906587343,none,rent,1.0,unemployed/ unskilled - non-resident,1.00004924044198,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,46,0.03,3.4936821460723877,2.0978689193725586,0.1914529949426651,True,... < 0 DM,53.3007971789973,no credits taken/ all credits paid back duly,repairs,15914.822166921333,A61,unemployed,3.4244839325435765,male : divorced/separated,none,3.972821469634333,if not A121 : building society savings agreement/ life insurance,24.011403521035817,none,rent,3.928105058487059,unemployed/ unskilled - non-resident,1.768138524898776,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,47,0.03,3.485369920730591,2.100355386734009,0.1914529949426651,True,... < 0 DM,53.3007971789973,no credits taken/ all credits paid back duly,repairs,15914.28515340083,A61,unemployed,3.4244839325435765,male : divorced/separated,none,3.9728277540805625,if not A121 : building society savings agreement/ life insurance,23.572477276430927,none,rent,3.928105058487059,unemployed/ unskilled - non-resident,1.7295943934182605,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,64,0.03,4.6088151931762695,1.2359751462936401,0.12271241098642349,True,... < 0 DM,57.6716343084138,no credits taken/ all credits paid back duly,education,15921.41975565239,A61,4 <= ... < 7 years,1.5621070674653874,male : divorced/separated,co-applicant,3.988475631843445,unknown / no property,35.92443324180931,none,rent,3.991166454793138,skilled employee / official,1.0581649090617615,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,76,0.03,3.121018886566162,1.6631330251693726,0.2472222000360489,True,... < 0 DM,59.98091147299947,no credits taken/ all credits paid back duly,education,15926.477666443416,A63,unemployed,3.8151929996745566,male : divorced/separated,none,3.0402198987376967,if not A121 : building society savings agreement/ life insurance,23.08449240821309,none,rent,1.0287142689519362,unemployed/ unskilled - non-resident,1.972359281193227,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,79,0.03,3.479262351989746,2.4831764698028564,0.22588522732257843,True,... < 0 DM,59.42455917821509,no credits taken/ all credits paid back duly,education,12427.002055377256,A64,4 <= ... < 7 years,3.367809887823109,female : divorced/separated/married,none,2.4507355635100208,if not A121 : building society savings agreement/ life insurance,29.26638760721427,bank,rent,1.0229972599353077,unemployed/ unskilled - non-resident,1.193520176638966,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,86,0.03,2.3004162311553955,2.2976815700531006,0.5423280596733093,True,... < 0 DM,38.98872870556584,existing credits paid back duly till now,education,1480.997808346442,A61,unemployed,3.804403460294905,female : divorced/separated/married,none,2.79922374193033,if not A121 : building society savings agreement/ life insurance,23.0,none,rent,1.0000036277259388,unemployed/ unskilled - non-resident,1.0000041007192315,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,100,0.03,2.3440840244293213,2.358078718185425,0.4345238208770752,True,... < 0 DM,47.59555919074488,existing credits paid back duly till now,car (used),8706.312838381422,A61,unemployed,3.546010223841628,male : divorced/separated,none,1.851434028087544,if not A121 : building society savings agreement/ life insurance,22.940836364678987,none,rent,1.0141739236799885,unemployed/ unskilled - non-resident,1.0010773520637937,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,117,0.03,4.02780294418335,1.8507671356201172,0.20555555820465088,True,... < 0 DM,59.46678961008036,no credits taken/ all credits paid back duly,repairs,6395.2992598656265,A61,unemployed,3.7421046864634735,male : divorced/separated,co-applicant,3.8203636785292,if not A121 : building society savings agreement/ life insurance,26.675446680440707,none,rent,1.0244171816890375,skilled employee / official,1.000767203268797,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,125,0.03,4.397516250610352,1.2189162969589233,0.15555556118488312,True,... < 0 DM,59.88850240522384,no credits taken/ all credits paid back duly,car (new),13826.825509917577,A61,.. >= 7 years,3.5475003881019704,male : divorced/separated,none,3.111027901090657,if not A121 : building society savings agreement/ life insurance,22.40213943649924,bank,rent,1.009156313439131,skilled employee / official,1.9591284906586044,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,129,0.03,4.5943827629089355,1.765718936920166,0.05882352963089943,True,... < 0 DM,27.91752605515985,no credits taken/ all credits paid back duly,education,9738.91609606353,A61,... < 1 year,3.963054270139455,male : divorced/separated,none,3.7907408545844494,unknown / no property,54.34608634392477,bank,rent,1.7280139132914685,skilled employee / official,1.982158687119984,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,131,0.03,3.8061625957489014,2.047154664993286,0.1468253880739212,True,... < 0 DM,26.208814501702086,no credits taken/ all credits paid back duly,education,9689.83426345339,A63,unemployed,3.8985361040761206,male : divorced/separated,none,2.0319043722985275,unknown / no property,54.305779329855625,bank,rent,1.7311851410460413,skilled employee / official,1.8763311862778445,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,140,0.03,3.855137825012207,2.0383360385894775,0.19993895292282104,True,... < 0 DM,57.27074092942043,existing credits paid back duly till now,car (new),15543.902936965642,A61,... < 1 year,3.991212696047743,male : divorced/separated,none,1.75943970813872,if not A121 : building society savings agreement/ life insurance,30.309957746596,none,rent,2.292361491244786,unskilled - resident,1.0176667160898012,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,153,0.03,2.9949426651000977,1.5188170671463013,0.3095237910747528,True,... < 0 DM,59.87548569979398,no credits taken/ all credits paid back duly,education,1343.1474848253858,A63,unemployed,1.0,male : divorced/separated,none,2.0282261972122853,if not A121 : building society savings agreement/ life insurance,23.0,bank,rent,1.2922262784870184,unemployed/ unskilled - non-resident,1.1858505678039537,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,154,0.03,2.6336259841918945,1.8605412244796753,0.316979318857193,True,... < 0 DM,57.70647755275523,existing credits paid back duly till now,education,2931.371996872814,A63,unemployed,1.0328880663030036,male : divorced/separated,none,2.5118443068418888,if not A121 : building society savings agreement/ life insurance,22.69762151352004,bank,rent,1.2922262784870184,unemployed/ unskilled - non-resident,1.1858505678039537,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,161,0.03,4.095268726348877,2.0122382640838623,0.09206349402666092,True,... < 0 DM,59.91859300656239,no credits taken/ all credits paid back duly,education,15381.759265613728,A61,.. >= 7 years,1.5374028229126928,male : divorced/separated,none,3.9933870336879465,unknown / no property,38.78008759101532,none,rent,2.138387099151721,skilled employee / official,1.5877699153261875,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,163,0.03,4.0992302894592285,1.9880576133728027,0.15456348657608032,True,... < 0 DM,59.91859300656239,no credits taken/ all credits paid back duly,education,15584.233078231697,A61,... < 1 year,1.5930565416646716,male : divorced/separated,none,3.993252176849782,unknown / no property,38.99973434234415,none,rent,2.138387099151721,skilled employee / official,1.5877699153261875,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,167,0.03,4.117443561553955,1.8045731782913208,0.1498599499464035,True,... < 0 DM,54.771281893631496,existing credits paid back duly till now,education,15566.841749232826,A61,... < 1 year,3.972037217320072,male : divorced/separated,none,2.934392775227014,if not A121 : building society savings agreement/ life insurance,52.49562037272933,stores,rent,1.3788728638936358,skilled employee / official,1.0043196213741945,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,179,0.03,4.453644275665283,1.649175763130188,0.0625,True,... < 0 DM,59.56985004131136,no credits taken/ all credits paid back duly,education,13383.614026973595,A62,4 <= ... < 7 years,2.0205985333630485,male : divorced/separated,co-applicant,2.772994900466344,if not A121 : building society savings agreement/ life insurance,42.61622000089688,stores,rent,1.054980324436647,skilled employee / official,1.1583631327604125,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,183,0.03,4.504114151000977,1.3407293558120728,0.08888889104127884,True,... < 0 DM,59.94720057202242,no credits taken/ all credits paid back duly,car (new),15837.751268526234,A61,.. >= 7 years,3.999474242453548,male : divorced/separated,none,3.999727219829325,if not A121 : building society savings agreement/ life insurance,23.01384530882544,bank,rent,3.999784618115889,skilled employee / official,1.2459980822974694,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,192,0.03,2.7494029998779297,1.981020450592041,0.2916666567325592,True,... < 0 DM,56.609054669494014,no credits taken/ all credits paid back duly,education,11365.9050447249,A61,unemployed,1.072015066822186,female : divorced/separated/married,none,1.993465785113539,if not A121 : building society savings agreement/ life insurance,22.9296672104667,none,rent,2.7323221756558462,unemployed/ unskilled - non-resident,1.0051611460133305,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,197,0.03,4.124600410461426,1.5334566831588745,0.17083333432674408,True,... < 0 DM,59.89747983730609,no credits taken/ all credits paid back duly,education,15130.65677740314,A61,.. >= 7 years,3.885284981245361,female : divorced/separated/married,none,3.821452563727884,if not A121 : building society savings agreement/ life insurance,25.53453476507699,bank,rent,1.0204597107918842,skilled employee / official,1.1304829650092605,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,198,0.03,4.123487949371338,1.5342706441879272,0.17083333432674408,True,... < 0 DM,59.89747983730609,no credits taken/ all credits paid back duly,education,15049.031011692325,A61,.. >= 7 years,3.885284981245361,female : divorced/separated/married,none,3.821452563727884,if not A121 : building society savings agreement/ life insurance,25.53453476507699,bank,rent,1.0063327708907772,skilled employee / official,1.1304829650092605,none,yes
14d43b06-3a87-45bc-bbae-33e472f816c4,199,0.03,3.847306489944458,1.9671958684921265,0.20976801216602325,True,... < 0 DM,59.89747983730609,no credits taken/ all credits paid back duly,education,15130.65677740314,A61,.. >= 7 years,3.885284981245361,female : divorced/separated/married,none,3.192745608432702,if not A121 : building society savings agreement/ life insurance,25.53453476507699,bank,rent,1.0204597107918842,skilled employee / official,1.1304829650092605,"yes, registered under the customers name",yes
14d43b06-3a87-45bc-bbae-33e472f816c4,209,0.03,3.7041330337524414,2.086841344833374,0.19230769574642181,True,... < 0 DM,59.62032938665547,delay in paying off in the past,education,15311.824194129818,A61,unemployed,3.9566067754962138,male : divorced/separated,none,2.551554181807852,if not A121 : building society savings agreement/ life insurance,26.39385694977057,none,rent,1.954274774270012,skilled employee / official,1.948740783043112,"yes, registered under the customers name",yes
