ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,query_id
66.0,2.0,15.0,85.0,11.0,0.0,0.0,100.0,79.0,8.0,1.0,0.0,97.0,24.0,0.0,0.0,0.0,84.0,3.0,1.0,0.0,99.0,e5dc1bc5-eb87-4175-a445-0fc182d31927
80.0,2.0,7.0,24.0,9.0,0.0,0.0,100.0,16.0,9.0,1.0,0.0,97.0,24.0,0.0,0.0,0.0,83.0,1.0,1.0,0.0,97.0,e5dc1bc5-eb87-4175-a445-0fc182d31927
67.0,2.0,17.0,4.0,26.0,0.0,0.0,100.0,83.0,7.0,2.0,0.0,95.0,24.0,0.0,0.0,0.0,79.0,2.0,1.0,0.0,96.0,e5dc1bc5-eb87-4175-a445-0fc182d31927
69.0,2.0,11.0,33.0,52.0,0.0,0.0,100.0,21.0,8.0,0.0,0.0,95.0,24.0,0.0,0.0,29.0,87.0,1.0,1.0,0.0,96.0,e5dc1bc5-eb87-4175-a445-0fc182d31927
75.0,190.0,0.0,59.0,16.0,0.0,0.0,96.0,14.0,8.0,16.0,2.0,19.0,24.0,3.0,3.0,0.0,54.0,10.0,1.0,0.0,87.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
68.0,204.0,0.0,73.0,67.0,0.0,0.0,95.0,83.0,7.0,15.0,2.0,17.0,24.0,4.0,3.0,73.0,52.0,10.0,1.0,1.0,89.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
93.0,192.0,0.0,84.0,46.0,0.0,0.0,95.0,18.0,7.0,13.0,2.0,11.0,24.0,3.0,2.0,63.0,51.0,10.0,1.0,1.0,90.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
93.0,192.0,0.0,58.0,14.0,0.0,0.0,98.0,69.0,7.0,15.0,2.0,19.0,24.0,4.0,3.0,6.0,53.0,10.0,1.0,2.0,87.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
70.0,188.0,0.0,68.0,36.0,0.0,0.0,96.0,83.0,7.0,16.0,2.0,14.0,24.0,4.0,3.0,0.0,51.0,10.0,1.0,2.0,94.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
76.0,206.0,0.0,46.0,12.0,0.0,0.0,100.0,15.0,9.0,16.0,1.0,26.0,24.0,0.0,3.0,0.0,83.0,10.0,1.0,0.0,89.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
72.0,194.0,0.0,61.0,31.0,0.0,0.0,100.0,78.0,7.0,13.0,1.0,24.0,24.0,1.0,3.0,0.0,74.0,9.0,1.0,1.0,88.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
92.0,208.0,0.0,66.0,42.0,0.0,0.0,100.0,16.0,7.0,15.0,1.0,28.0,24.0,3.0,3.0,63.0,77.0,10.0,1.0,2.0,89.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
93.0,216.0,0.0,50.0,12.0,0.0,0.0,100.0,64.0,7.0,13.0,2.0,23.0,24.0,1.0,3.0,2.0,78.0,10.0,1.0,2.0,88.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
70.0,200.0,0.0,46.0,67.0,0.0,0.0,100.0,83.0,8.0,13.0,1.0,24.0,24.0,1.0,3.0,75.0,79.0,10.0,1.0,1.0,88.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
77.0,216.0,22.0,43.0,21.0,0.0,0.0,99.0,64.0,6.0,15.0,2.0,20.0,24.0,0.0,4.0,0.0,60.0,9.0,1.0,0.0,91.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
93.0,202.0,24.0,46.0,55.0,0.0,0.0,98.0,83.0,7.0,18.0,2.0,18.0,24.0,0.0,4.0,69.0,62.0,9.0,1.0,2.0,87.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
93.0,208.0,18.0,52.0,22.0,0.0,0.0,98.0,21.0,6.0,14.0,2.0,19.0,24.0,0.0,5.0,0.0,57.0,9.0,1.0,3.0,89.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
68.0,223.0,19.0,60.0,40.0,0.0,0.0,98.0,83.0,7.0,18.0,2.0,16.0,24.0,0.0,5.0,0.0,51.0,8.0,1.0,3.0,90.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
68.0,209.0,22.0,33.0,67.0,0.0,0.0,99.0,83.0,6.0,17.0,2.0,23.0,24.0,0.0,6.0,48.0,68.0,9.0,1.0,2.0,84.0,4f983d41-30ee-416f-80cb-dfe5867b2c20
93.0,143.0,0.0,88.0,37.0,0.0,0.0,84.0,83.0,6.0,28.0,2.0,35.0,24.0,11.0,11.0,0.0,70.0,2.0,1.0,0.0,70.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
91.0,131.0,0.0,36.0,65.0,0.0,0.0,87.0,63.0,6.0,26.0,2.0,32.0,24.0,11.0,12.0,37.0,82.0,3.0,1.0,1.0,66.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
80.0,131.0,0.0,41.0,55.0,0.0,0.0,90.0,83.0,6.0,24.0,2.0,33.0,24.0,9.0,12.0,0.0,71.0,3.0,1.0,0.0,75.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
93.0,120.0,0.0,54.0,32.0,0.0,0.0,87.0,68.0,9.0,25.0,2.0,33.0,24.0,10.0,11.0,0.0,90.0,3.0,1.0,1.0,66.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
68.0,147.0,0.0,43.0,67.0,0.0,0.0,86.0,83.0,6.0,26.0,2.0,29.0,24.0,11.0,11.0,0.0,75.0,3.0,1.0,0.0,67.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
93.0,131.0,0.0,61.0,32.0,0.0,0.0,85.0,83.0,6.0,26.0,2.0,28.0,24.0,8.0,10.0,0.0,95.0,4.0,2.0,0.0,62.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
70.0,109.0,0.0,89.0,47.0,0.0,0.0,84.0,83.0,6.0,23.0,2.0,23.0,24.0,8.0,10.0,0.0,74.0,4.0,2.0,1.0,65.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
93.0,105.0,0.0,42.0,24.0,0.0,0.0,90.0,70.0,9.0,24.0,2.0,29.0,24.0,8.0,10.0,0.0,83.0,4.0,2.0,0.0,68.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
60.0,100.0,0.0,36.0,67.0,0.0,0.0,88.0,83.0,6.0,25.0,2.0,26.0,24.0,9.0,10.0,1.0,77.0,4.0,2.0,0.0,63.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
83.0,79.0,0.0,35.0,58.0,0.0,0.0,87.0,83.0,7.0,26.0,2.0,26.0,24.0,9.0,10.0,26.0,88.0,3.0,2.0,1.0,63.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
93.0,138.0,7.0,44.0,33.0,0.0,0.0,86.0,83.0,5.0,27.0,3.0,24.0,24.0,10.0,6.0,0.0,86.0,4.0,3.0,0.0,74.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
93.0,140.0,8.0,64.0,27.0,0.0,0.0,88.0,67.0,8.0,27.0,3.0,31.0,24.0,9.0,5.0,0.0,68.0,5.0,2.0,0.0,64.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
65.0,149.0,6.0,49.0,67.0,0.0,0.0,88.0,83.0,5.0,27.0,3.0,29.0,24.0,10.0,6.0,2.0,69.0,5.0,2.0,1.0,64.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
73.0,138.0,8.0,63.0,52.0,0.0,0.0,87.0,83.0,5.0,29.0,3.0,32.0,24.0,10.0,5.0,0.0,77.0,6.0,3.0,0.0,62.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
86.0,134.0,6.0,61.0,62.0,0.0,0.0,88.0,83.0,5.0,24.0,3.0,26.0,24.0,9.0,6.0,26.0,72.0,4.0,2.0,0.0,66.0,642c9a42-9772-4b4f-95cd-c6b61dbe98bc
87.0,197.0,51.0,112.0,0.0,16.0,16.0,100.0,0.0,7.0,1.0,0.0,55.0,0.0,2.0,0.0,4.0,73.0,2.0,1.0,2.0,49.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
71.0,219.0,52.0,84.0,8.0,16.0,0.0,100.0,0.0,7.0,3.0,0.0,50.0,0.0,3.0,0.0,7.0,67.0,2.0,1.0,0.0,49.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
84.0,231.0,54.0,96.0,4.0,16.0,0.0,100.0,0.0,7.0,5.0,0.0,87.0,0.0,2.0,0.0,7.0,58.0,2.0,1.0,0.0,49.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
85.0,212.0,53.0,100.0,4.0,6.0,0.0,100.0,15.0,7.0,3.0,0.0,56.0,5.0,2.0,0.0,96.0,66.0,2.0,1.0,0.0,47.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
88.0,208.0,53.0,111.0,1.0,16.0,16.0,100.0,9.0,6.0,5.0,0.0,63.0,0.0,2.0,0.0,45.0,38.0,1.0,1.0,0.0,47.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
85.0,169.0,22.0,118.0,8.0,16.0,16.0,100.0,0.0,6.0,10.0,0.0,51.0,0.0,0.0,0.0,10.0,83.0,0.0,1.0,3.0,50.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
58.0,173.0,27.0,95.0,7.0,16.0,0.0,100.0,0.0,6.0,11.0,0.0,47.0,0.0,0.0,0.0,16.0,79.0,0.0,1.0,0.0,53.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
86.0,179.0,24.0,109.0,0.0,16.0,0.0,100.0,0.0,6.0,13.0,0.0,72.0,0.0,0.0,0.0,25.0,89.0,0.0,1.0,0.0,55.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
88.0,172.0,30.0,123.0,12.0,16.0,16.0,100.0,12.0,7.0,6.0,0.0,46.0,0.0,0.0,0.0,58.0,73.0,0.0,1.0,0.0,59.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
82.0,159.0,22.0,118.0,10.0,7.0,0.0,100.0,11.0,5.0,10.0,0.0,49.0,6.0,0.0,0.0,120.0,84.0,0.0,1.0,0.0,53.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
86.0,223.0,48.0,122.0,8.0,16.0,16.0,100.0,0.0,7.0,10.0,0.0,55.0,0.0,2.0,0.0,6.0,60.0,2.0,1.0,3.0,49.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
59.0,204.0,50.0,116.0,8.0,16.0,0.0,100.0,0.0,7.0,12.0,0.0,58.0,0.0,1.0,0.0,2.0,65.0,1.0,1.0,0.0,46.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
85.0,237.0,54.0,97.0,1.0,16.0,0.0,100.0,0.0,7.0,15.0,0.0,50.0,0.0,1.0,0.0,29.0,65.0,0.0,1.0,0.0,48.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
80.0,228.0,47.0,99.0,2.0,6.0,3.0,100.0,17.0,6.0,12.0,0.0,56.0,4.0,2.0,1.0,120.0,58.0,1.0,1.0,1.0,46.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
83.0,225.0,48.0,111.0,9.0,16.0,16.0,100.0,10.0,6.0,12.0,0.0,65.0,0.0,2.0,0.0,49.0,69.0,2.0,1.0,0.0,47.0,eed77107-6ffd-4d2d-baa8-aa396d9797ce
75.0,25.0,0.0,36.0,16.0,0.0,0.0,95.0,83.0,9.0,18.0,4.0,37.0,24.0,1.0,1.0,0.0,64.0,4.0,1.0,1.0,90.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
93.0,51.0,0.0,9.0,32.0,0.0,0.0,97.0,23.0,7.0,18.0,4.0,37.0,24.0,2.0,1.0,51.0,68.0,5.0,1.0,0.0,90.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
59.0,59.0,0.0,18.0,67.0,0.0,0.0,96.0,83.0,6.0,16.0,4.0,39.0,24.0,2.0,1.0,52.0,63.0,5.0,1.0,1.0,89.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
57.0,37.0,0.0,12.0,42.0,0.0,0.0,94.0,83.0,6.0,16.0,4.0,43.0,24.0,1.0,1.0,0.0,67.0,5.0,1.0,1.0,89.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
91.0,36.0,0.0,18.0,11.0,0.0,0.0,96.0,83.0,6.0,18.0,4.0,39.0,24.0,2.0,0.0,16.0,67.0,5.0,1.0,1.0,89.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
66.0,38.0,0.0,9.0,38.0,0.0,0.0,100.0,15.0,6.0,15.0,3.0,43.0,24.0,5.0,0.0,0.0,56.0,4.0,2.0,0.0,87.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
93.0,37.0,0.0,18.0,11.0,0.0,0.0,99.0,83.0,6.0,14.0,3.0,42.0,24.0,4.0,0.0,14.0,66.0,5.0,2.0,1.0,89.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
78.0,30.0,0.0,29.0,12.0,0.0,0.0,99.0,72.0,9.0,14.0,3.0,42.0,24.0,3.0,0.0,0.0,40.0,5.0,2.0,0.0,85.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
60.0,30.0,0.0,22.0,56.0,0.0,0.0,99.0,83.0,6.0,15.0,3.0,41.0,24.0,3.0,0.0,14.0,66.0,5.0,2.0,1.0,94.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
73.0,47.0,0.0,27.0,67.0,0.0,0.0,99.0,83.0,6.0,13.0,3.0,43.0,24.0,3.0,0.0,69.0,54.0,3.0,2.0,1.0,86.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
56.0,30.0,0.0,13.0,29.0,0.0,0.0,100.0,82.0,7.0,17.0,4.0,44.0,24.0,0.0,1.0,0.0,57.0,3.0,1.0,0.0,87.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
93.0,29.0,0.0,4.0,11.0,0.0,0.0,100.0,16.0,7.0,18.0,4.0,41.0,24.0,0.0,2.0,31.0,51.0,3.0,1.0,0.0,88.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
60.0,45.0,0.0,4.0,67.0,0.0,0.0,100.0,22.0,8.0,18.0,4.0,43.0,24.0,0.0,2.0,64.0,57.0,3.0,1.0,0.0,87.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
67.0,16.0,0.0,13.0,13.0,0.0,0.0,100.0,60.0,9.0,18.0,4.0,43.0,24.0,0.0,3.0,0.0,56.0,3.0,1.0,0.0,86.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
84.0,33.0,0.0,38.0,41.0,0.0,0.0,100.0,83.0,8.0,22.0,4.0,45.0,24.0,0.0,2.0,63.0,71.0,3.0,1.0,0.0,85.0,787ac1e4-8a81-4308-8c2c-838f5e071dea
57.0,138.0,17.0,38.0,23.0,16.0,0.0,98.0,0.0,6.0,62.0,5.0,36.0,0.0,1.0,1.0,3.0,55.0,0.0,4.0,0.0,41.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
70.0,163.0,20.0,27.0,14.0,16.0,16.0,94.0,3.0,6.0,63.0,5.0,34.0,0.0,0.0,2.0,2.0,64.0,0.0,4.0,0.0,35.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
69.0,147.0,25.0,6.0,23.0,16.0,0.0,99.0,0.0,6.0,66.0,5.0,30.0,0.0,0.0,3.0,15.0,62.0,0.0,3.0,0.0,43.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
68.0,160.0,18.0,15.0,22.0,5.0,0.0,99.0,6.0,6.0,59.0,4.0,33.0,0.0,1.0,2.0,95.0,66.0,0.0,4.0,0.0,40.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
73.0,168.0,18.0,37.0,26.0,0.0,16.0,99.0,2.0,6.0,66.0,5.0,27.0,0.0,0.0,2.0,56.0,59.0,0.0,4.0,0.0,41.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
74.0,157.0,25.0,37.0,26.0,16.0,16.0,92.0,0.0,6.0,65.0,5.0,31.0,0.0,2.0,0.0,5.0,70.0,1.0,4.0,0.0,36.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
72.0,99.0,21.0,27.0,21.0,16.0,0.0,90.0,11.0,6.0,66.0,5.0,38.0,0.0,2.0,0.0,30.0,83.0,2.0,4.0,0.0,36.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
75.0,155.0,22.0,43.0,13.0,16.0,0.0,90.0,0.0,6.0,63.0,4.0,32.0,0.0,1.0,0.0,0.0,73.0,2.0,4.0,0.0,36.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
63.0,150.0,25.0,33.0,20.0,16.0,0.0,92.0,0.0,6.0,68.0,5.0,35.0,0.0,2.0,1.0,9.0,87.0,3.0,4.0,0.0,39.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
69.0,136.0,27.0,32.0,18.0,3.0,5.0,92.0,15.0,6.0,66.0,5.0,32.0,0.0,0.0,0.0,74.0,74.0,2.0,4.0,0.0,35.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
64.0,129.0,24.0,31.0,22.0,16.0,16.0,97.0,4.0,7.0,73.0,5.0,30.0,0.0,2.0,1.0,6.0,90.0,1.0,2.0,0.0,36.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
74.0,160.0,25.0,32.0,22.0,16.0,0.0,97.0,2.0,7.0,71.0,5.0,25.0,0.0,0.0,0.0,28.0,75.0,0.0,3.0,0.0,39.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
73.0,155.0,26.0,4.0,23.0,16.0,0.0,91.0,0.0,7.0,70.0,5.0,49.0,0.0,1.0,0.0,5.0,93.0,0.0,3.0,0.0,41.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
75.0,123.0,23.0,39.0,11.0,16.0,0.0,96.0,0.0,7.0,71.0,5.0,26.0,0.0,2.0,0.0,0.0,93.0,0.0,3.0,0.0,42.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
78.0,143.0,31.0,25.0,22.0,6.0,2.0,97.0,16.0,7.0,72.0,5.0,31.0,0.0,1.0,0.0,61.0,88.0,0.0,3.0,0.0,40.0,512abd48-37e1-4ff4-9e1f-a89e0a7cd7dd
67.0,178.0,11.0,89.0,20.0,0.0,0.0,75.0,0.0,8.0,20.0,0.0,37.0,24.0,0.0,0.0,0.0,82.0,8.0,1.0,2.0,78.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
66.0,175.0,11.0,88.0,50.0,0.0,0.0,75.0,83.0,4.0,18.0,0.0,34.0,24.0,0.0,0.0,31.0,77.0,8.0,1.0,2.0,80.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
69.0,174.0,0.0,122.0,22.0,0.0,0.0,77.0,64.0,4.0,19.0,0.0,35.0,24.0,0.0,0.0,0.0,75.0,8.0,1.0,0.0,81.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
93.0,166.0,11.0,78.0,27.0,0.0,0.0,75.0,6.0,4.0,24.0,0.0,36.0,24.0,0.0,0.0,8.0,79.0,8.0,1.0,2.0,81.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
84.0,172.0,15.0,110.0,31.0,0.0,0.0,77.0,83.0,5.0,20.0,0.0,39.0,24.0,0.0,0.0,24.0,83.0,9.0,1.0,1.0,86.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
64.0,240.0,8.0,86.0,4.0,15.0,0.0,76.0,0.0,3.0,25.0,0.0,35.0,23.0,0.0,1.0,22.0,70.0,10.0,1.0,0.0,87.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
65.0,217.0,10.0,68.0,21.0,16.0,16.0,72.0,0.0,3.0,25.0,0.0,31.0,21.0,0.0,0.0,31.0,50.0,10.0,1.0,2.0,89.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
64.0,221.0,20.0,96.0,26.0,16.0,0.0,73.0,1.0,2.0,26.0,0.0,36.0,23.0,0.0,1.0,46.0,62.0,10.0,1.0,0.0,86.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
49.0,227.0,12.0,73.0,23.0,16.0,0.0,74.0,0.0,3.0,26.0,0.0,34.0,22.0,0.0,2.0,24.0,67.0,10.0,1.0,0.0,91.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
65.0,234.0,11.0,84.0,25.0,3.0,4.0,75.0,1.0,3.0,25.0,0.0,33.0,23.0,0.0,1.0,94.0,38.0,10.0,1.0,0.0,87.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
67.0,129.0,9.0,103.0,17.0,16.0,16.0,78.0,0.0,4.0,24.0,0.0,32.0,23.0,3.0,0.0,19.0,74.0,10.0,1.0,0.0,92.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
61.0,140.0,6.0,115.0,24.0,5.0,4.0,79.0,0.0,4.0,29.0,0.0,32.0,17.0,2.0,0.0,115.0,60.0,10.0,1.0,0.0,96.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
44.0,132.0,9.0,95.0,27.0,16.0,0.0,79.0,0.0,4.0,28.0,0.0,30.0,21.0,3.0,0.0,29.0,81.0,10.0,1.0,0.0,95.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
65.0,146.0,10.0,111.0,26.0,16.0,0.0,80.0,0.0,4.0,29.0,0.0,34.0,24.0,3.0,0.0,55.0,73.0,11.0,1.0,0.0,93.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
65.0,141.0,4.0,107.0,26.0,16.0,0.0,79.0,0.0,4.0,30.0,0.0,33.0,21.0,2.0,0.0,25.0,74.0,10.0,1.0,3.0,97.0,675587af-1d3d-4ff4-84d4-ac215b39b10f
41.0,145.0,39.0,86.0,21.0,6.0,0.0,100.0,10.0,7.0,29.0,0.0,28.0,0.0,0.0,0.0,13.0,77.0,0.0,1.0,0.0,35.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
76.0,148.0,35.0,58.0,0.0,16.0,0.0,100.0,0.0,7.0,28.0,0.0,28.0,0.0,0.0,0.0,10.0,81.0,0.0,1.0,0.0,32.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
80.0,156.0,34.0,89.0,21.0,16.0,0.0,100.0,0.0,7.0,27.0,0.0,39.0,0.0,0.0,0.0,60.0,66.0,0.0,1.0,0.0,32.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
75.0,155.0,41.0,74.0,19.0,4.0,16.0,100.0,12.0,7.0,28.0,0.0,29.0,2.0,0.0,0.0,112.0,83.0,0.0,1.0,0.0,33.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
75.0,144.0,42.0,80.0,23.0,16.0,16.0,100.0,0.0,7.0,30.0,0.0,22.0,0.0,0.0,0.0,24.0,68.0,0.0,1.0,2.0,32.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
79.0,174.0,15.0,66.0,0.0,16.0,7.0,99.0,0.0,6.0,28.0,0.0,31.0,0.0,0.0,0.0,11.0,84.0,2.0,1.0,0.0,32.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
50.0,194.0,7.0,58.0,24.0,16.0,0.0,100.0,0.0,6.0,27.0,0.0,29.0,0.0,0.0,0.0,12.0,76.0,0.0,1.0,0.0,31.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
80.0,189.0,17.0,74.0,24.0,16.0,0.0,99.0,0.0,6.0,29.0,0.0,68.0,0.0,0.0,0.0,39.0,79.0,1.0,1.0,0.0,32.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
78.0,145.0,15.0,53.0,19.0,16.0,0.0,98.0,0.0,6.0,25.0,0.0,33.0,0.0,0.0,0.0,58.0,69.0,2.0,1.0,0.0,35.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
81.0,182.0,13.0,76.0,25.0,10.0,16.0,98.0,26.0,6.0,26.0,0.0,31.0,5.0,0.0,0.0,97.0,81.0,0.0,1.0,0.0,32.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
51.0,199.0,11.0,69.0,24.0,16.0,0.0,100.0,0.0,6.0,23.0,0.0,35.0,0.0,2.0,2.0,11.0,63.0,0.0,1.0,0.0,40.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
79.0,211.0,7.0,77.0,26.0,16.0,0.0,100.0,0.0,6.0,24.0,0.0,54.0,0.0,1.0,2.0,40.0,60.0,0.0,1.0,0.0,37.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
76.0,198.0,5.0,58.0,1.0,16.0,16.0,100.0,0.0,6.0,24.0,0.0,29.0,0.0,2.0,3.0,15.0,59.0,0.0,1.0,0.0,35.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
75.0,177.0,10.0,44.0,27.0,16.0,16.0,100.0,11.0,6.0,23.0,0.0,32.0,0.0,2.0,2.0,70.0,65.0,0.0,1.0,0.0,35.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
72.0,218.0,8.0,73.0,22.0,3.0,3.0,100.0,9.0,6.0,22.0,0.0,29.0,0.0,1.0,2.0,120.0,65.0,0.0,1.0,0.0,35.0,bf755997-c2ea-4cad-a0e4-4f2612e7ec38
82.0,190.0,18.0,98.0,23.0,0.0,0.0,96.0,82.0,4.0,24.0,0.0,58.0,24.0,6.0,3.0,0.0,67.0,3.0,1.0,0.0,80.0,7f15dc6c-14de-47ef-ad87-4ee22b623c07
93.0,193.0,21.0,67.0,22.0,0.0,0.0,95.0,12.0,4.0,20.0,0.0,58.0,24.0,7.0,2.0,0.0,77.0,3.0,1.0,0.0,79.0,7f15dc6c-14de-47ef-ad87-4ee22b623c07
93.0,185.0,23.0,68.0,28.0,0.0,0.0,95.0,83.0,7.0,24.0,0.0,65.0,24.0,7.0,4.0,21.0,78.0,3.0,1.0,0.0,76.0,7f15dc6c-14de-47ef-ad87-4ee22b623c07
79.0,172.0,22.0,87.0,42.0,0.0,0.0,95.0,83.0,4.0,24.0,0.0,60.0,24.0,7.0,3.0,0.0,80.0,2.0,1.0,0.0,84.0,7f15dc6c-14de-47ef-ad87-4ee22b623c07
74.0,193.0,22.0,64.0,54.0,0.0,0.0,94.0,83.0,4.0,24.0,0.0,62.0,24.0,8.0,3.0,27.0,79.0,3.0,1.0,0.0,79.0,7f15dc6c-14de-47ef-ad87-4ee22b623c07
87.0,183.0,9.0,80.0,27.0,0.0,0.0,96.0,13.0,5.0,25.0,0.0,64.0,24.0,6.0,5.0,7.0,47.0,1.0,3.0,0.0,84.0,7f15dc6c-14de-47ef-ad87-4ee22b623c07
93.0,178.0,5.0,91.0,35.0,0.0,0.0,94.0,83.0,3.0,27.0,0.0,61.0,24.0,6.0,5.0,44.0,54.0,1.0,2.0,0.0,82.0,7f15dc6c-14de-47ef-ad87-4ee22b623c07
82.0,164.0,7.0,63.0,25.0,0.0,0.0,93.0,83.0,3.0,29.0,0.0,63.0,24.0,5.0,5.0,0.0,61.0,2.0,2.0,0.0,80.0,7f15dc6c-14de-47ef-ad87-4ee22b623c07
