age,workclass,education,marital_status,occupation,race,gender,hours_per_week,query_id
33.0,Private,Prof-school,Divorced,White-Collar,White,Male,55.0,64bfe072-22c5-4ff7-8f17-ab9773716a6d
33.0,Private,Bachelors,Married,Blue-Collar,White,Male,55.0,64bfe072-22c5-4ff7-8f17-ab9773716a6d
33.0,Private,Masters,Widowed,Blue-Collar,White,Male,55.0,64bfe072-22c5-4ff7-8f17-ab9773716a6d
39.0,Private,Bachelors,Married,White-Collar,Other,Female,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Masters,Married,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Masters,Separated,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Masters,Divorced,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Masters,Widowed,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Self-Employed,Masters,Married,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Masters,Married,White-Collar,Other,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Self-Employed,Masters,Single,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Self-Employed,Masters,Widowed,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Doctorate,Separated,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Doctorate,Single,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Masters,Married,Professional,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Assoc,Married,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Masters,Divorced,Sales,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Masters,Married,Service,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Doctorate,Married,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Masters,Married,Other/Unknown,Other,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Masters,Married,Blue-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Self-Employed,Prof-school,Single,White-Collar,White,Female,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Self-Employed,Prof-school,Single,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Self-Employed,Doctorate,Single,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Self-Employed,Masters,Divorced,White-Collar,White,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
39.0,Private,Doctorate,Separated,White-Collar,Other,Male,40.0,ac83d6ed-17c9-455c-8882-18dcdecb8369
49.0,Private,Doctorate,Married,Sales,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Prof-school,Married,Sales,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Bachelors,Married,Sales,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Assoc,Married,Professional,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Assoc,Married,Other/Unknown,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Assoc,Married,Professional,Other,Female,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Masters,Married,Sales,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Doctorate,Married,Other/Unknown,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Government,Masters,Married,Sales,Other,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Bachelors,Married,Professional,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Government,Bachelors,Married,Sales,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Masters,Married,Sales,Other,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Doctorate,Married,Sales,Other,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Bachelors,Married,Sales,Other,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Assoc,Married,Professional,White,Female,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Masters,Married,Other/Unknown,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Prof-school,Married,Sales,Other,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Doctorate,Separated,Sales,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Prof-school,Married,Sales,White,Female,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Doctorate,Divorced,Sales,White,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
49.0,Private,Prof-school,Married,Blue-Collar,Other,Male,25.0,527b6aba-00a3-427c-a206-2e0b724ec174
45.0,Government,Doctorate,Divorced,Service,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,Doctorate,Divorced,Service,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,Masters,Divorced,Sales,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,Doctorate,Divorced,Other/Unknown,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Other/Unknown,Doctorate,Married,Service,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,Bachelors,Divorced,White-Collar,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,HS-grad,Married,Professional,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,Doctorate,Widowed,Service,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,Doctorate,Single,Blue-Collar,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,Doctorate,Married,Blue-Collar,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,Doctorate,Married,Service,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,Doctorate,Divorced,White-Collar,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
45.0,Private,Masters,Widowed,White-Collar,White,Male,40.0,fc4166fd-913f-42e3-b95b-ecd17541efab
