query_uuid,cf_index,sigma,proximity,geometric_instability,intervention_instability,is_pareto_optimal,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
423e6117-8acd-4a0a-af54-d3efc745c0ac,70,0.03,0.40439537167549133,0.14523035287857056,0.0833333358168602,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,8.0,43.0,3.0,37.0,6.0,11.0,11.0,75.0,58.0,8.0,11.0,4.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,76,0.03,0.48779061436653137,0.14430856704711914,0.1111111119389534,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,44.0,3.0,37.0,11.0,0.0,11.0,75.0,58.0,8.0,6.0,4.0,71.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,6,0.05,0.5604393482208252,0.23282663524150848,0.1111111119389534,True,68.0,17.0,17.0,17.0,21.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,12.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,10,0.05,0.7998813390731812,0.20851503312587738,0.3888889253139496,True,68.0,17.0,17.0,17.0,7.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,17.0,1.0,1.0,30.0,74.0,3.0,9.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,19,0.05,0.8769900798797607,0.19507694244384766,0.2777777910232544,True,68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,18.0,1.0,1.0,28.0,74.0,3.0,11.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,35,0.05,0.6059008240699768,0.25395146012306213,0.0833333358168602,True,68.0,17.0,17.0,17.0,18.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,8.0,1.0,1.0,28.0,74.0,3.0,11.0,0.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,36,0.05,0.6271315217018127,0.22463162243366241,0.0833333358168602,True,68.0,17.0,17.0,17.0,18.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,9.0,0.0,96.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,46,0.05,0.435310959815979,0.28870442509651184,0.1111111119389534,True,78.0,17.0,17.0,17.0,23.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,7.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,52,0.05,0.45734864473342896,0.26582708954811096,0.3166666626930237,True,78.0,17.0,17.0,17.0,13.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,9.0,1.0,1.0,28.0,74.0,3.0,4.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,55,0.05,0.5451080799102783,0.2233734279870987,0.2777777910232544,True,86.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,56,0.05,0.6502636075019836,0.21645641326904297,3.3333329430007552e-09,True,81.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,10.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,65,0.05,0.4943181872367859,0.26259586215019226,0.0833333358168602,True,68.0,17.0,17.0,17.0,19.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,10.0,0.0,1.0,28.0,74.0,3.0,4.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,69,0.05,0.5890814661979675,0.21811918914318085,0.2777777910232544,True,87.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,12.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,72,0.05,0.8908523917198181,0.2093522548675537,0.1666666716337204,True,68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,16.0,1.0,1.0,28.0,74.0,3.0,14.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,79,0.05,0.4391171634197235,0.26881375908851624,0.25,True,78.0,17.0,17.0,17.0,10.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,9.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,82,0.05,0.6778944730758667,0.2158997505903244,0.3499999940395355,True,68.0,17.0,17.0,17.0,21.0,0.0,1.0,100.0,17.0,7.0,1.0,0.0,100.0,14.0,1.0,1.0,31.0,74.0,3.0,6.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,83,0.05,0.6780637502670288,0.21423673629760742,0.3499999940395355,True,68.0,17.0,17.0,17.0,21.0,0.0,1.0,100.0,17.0,7.0,1.0,0.0,100.0,14.0,2.0,1.0,31.0,74.0,3.0,6.0,1.0,100.0
19057309-161f-4fcb-97bb-248d44edd3bf,1,0.05,0.6498993635177612,0.2654050886631012,0.1111111119389534,True,81.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,4.0,3.0,3.0,77.0,74.0,9.0,14.0,3.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,14,0.05,0.45296239852905273,0.22109220921993256,0.4222222566604614,True,71.0,213.0,4.0,52.0,28.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,10.0,3.0,3.0,77.0,74.0,9.0,2.0,3.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,15,0.05,0.49546781182289124,0.20479519665241241,0.1944444626569748,True,68.0,213.0,4.0,52.0,27.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,11.0,3.0,3.0,77.0,74.0,9.0,1.0,3.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,16,0.05,0.4982554018497467,0.20451684296131134,0.1944444626569748,True,68.0,213.0,4.0,52.0,27.0,0.0,0.0,100.0,15.0,8.0,15.0,3.0,20.0,11.0,3.0,3.0,77.0,74.0,9.0,1.0,3.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,25,0.05,0.32603809237480164,0.2664935290813446,0.3055555820465088,True,68.0,213.0,4.0,52.0,25.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,6.0,3.0,3.0,77.0,74.0,9.0,1.0,0.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,26,0.05,0.34445104002952576,0.24140851199626923,0.1666666716337204,True,68.0,213.0,4.0,52.0,25.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,6.0,3.0,3.0,77.0,74.0,9.0,1.0,0.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,35,0.05,0.4050963521003723,0.2267777919769287,0.3055555820465088,True,68.0,213.0,4.0,52.0,29.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,20.0,8.0,3.0,3.0,77.0,74.0,8.0,3.0,3.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,50,0.05,0.5181195735931396,0.20099729299545288,0.1944444626569748,True,68.0,213.0,4.0,52.0,25.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,7.0,3.0,3.0,77.0,74.0,9.0,10.0,3.0,91.0
19057309-161f-4fcb-97bb-248d44edd3bf,58,0.05,0.661925733089447,0.2249136120080948,0.1666666716337204,True,68.0,213.0,4.0,52.0,15.0,0.0,0.0,100.0,15.0,7.0,15.0,2.0,20.0,9.0,3.0,3.0,77.0,74.0,9.0,13.0,3.0,91.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,0,0.05,0.20608289539813995,0.22314997017383575,0.3333333432674408,True,67.0,134.0,2.0,52.0,23.0,0.0,0.0,92.0,63.0,6.0,25.0,3.0,25.0,4.0,2.0,9.0,30.0,74.0,5.0,2.0,1.0,64.0
e1b766ca-59a1-4169-94f9-6cdb6b5c9a2e,12,0.05,0.20058012008666992,0.2432405799627304,0.5555555820465088,True,67.0,134.0,2.0,52.0,23.0,0.0,0.0,92.0,58.0,6.0,25.0,3.0,25.0,4.0,5.0,9.0,30.0,74.0,5.0,2.0,0.0,64.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,5,0.05,0.555555522441864,0.20229081809520721,4.999999969612645e-09,True,89.0,209.0,54.0,101.0,11.0,0.0,0.0,100.0,15.0,3.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,74.0,1.0,1.0,6.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,17,0.05,0.6211300492286682,0.18517453968524933,4.999999969612645e-09,True,89.0,209.0,54.0,101.0,11.0,0.0,0.0,100.0,15.0,2.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,74.0,1.0,1.0,5.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,19,0.05,0.5064021944999695,0.19548137485980988,0.1666666716337204,True,89.0,209.0,54.0,101.0,11.0,1.0,0.0,100.0,15.0,7.0,11.0,0.0,55.0,6.0,4.0,0.0,3.0,74.0,1.0,1.0,9.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,29,0.05,0.4621189534664154,0.221538245677948,0.5555555820465088,True,89.0,209.0,54.0,101.0,1.0,0.0,0.0,100.0,15.0,7.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,74.0,1.0,1.0,8.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,34,0.05,0.45898982882499695,0.23375515639781952,0.2222222238779068,True,89.0,209.0,54.0,101.0,11.0,4.0,1.0,100.0,15.0,6.0,11.0,0.0,55.0,6.0,0.0,0.0,3.0,74.0,1.0,1.0,7.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,49,0.05,0.4688241183757782,0.21153366565704346,0.1111111119389534,True,89.0,209.0,54.0,101.0,11.0,1.0,0.0,100.0,15.0,4.0,11.0,0.0,55.0,2.0,0.0,0.0,3.0,74.0,2.0,1.0,5.0,50.0
477d6aac-1a0e-42fd-9766-d0a81cc16edd,52,0.05,0.44313162565231323,0.25436320900917053,0.5,True,89.0,209.0,54.0,101.0,11.0,7.0,0.0,100.0,15.0,7.0,11.0,0.0,55.0,6.0,0.0,7.0,3.0,74.0,1.0,1.0,4.0,50.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,12,0.05,0.43036460876464844,0.23202897608280182,0.1111111119389534,True,60.0,45.0,1.0,18.0,38.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,8.0,1.0,1.0,71.0,65.0,5.0,2.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,25,0.05,0.42849504947662354,0.2506962716579437,0.1111111119389534,True,73.0,45.0,1.0,18.0,26.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,9.0,1.0,1.0,71.0,65.0,5.0,2.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,31,0.05,0.6155216693878174,0.22414690256118774,0.2222222238779068,True,60.0,45.0,1.0,18.0,16.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,12.0,1.0,1.0,71.0,65.0,5.0,11.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,41,0.05,0.5066012740135193,0.22484584152698517,0.1666666716337204,True,61.0,45.0,1.0,18.0,30.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,12.0,1.0,1.0,71.0,65.0,5.0,2.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,62,0.05,0.48005029559135437,0.2302156537771225,0.3333333432674408,True,66.0,45.0,1.0,18.0,19.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,10.0,1.0,1.0,71.0,65.0,5.0,8.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,63,0.05,0.5945227742195129,0.22904586791992188,0.1111111119389534,True,60.0,45.0,1.0,18.0,13.0,0.0,0.0,100.0,16.0,8.0,15.0,4.0,40.0,11.0,1.0,1.0,71.0,65.0,5.0,11.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,64,0.05,0.3577553927898407,0.2851715385913849,0.5,True,76.0,45.0,1.0,18.0,13.0,0.0,0.0,100.0,15.0,8.0,15.0,2.0,33.0,5.0,1.0,1.0,71.0,65.0,5.0,2.0,0.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,66,0.05,0.3790815770626068,0.2308150976896286,0.2222222238779068,True,65.0,45.0,1.0,18.0,31.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,8.0,1.0,1.0,71.0,65.0,5.0,2.0,1.0,88.0
0aeb81b5-77ac-4af5-ab72-510c467ad887,74,0.05,0.6416527032852173,0.22482264041900635,4.999999969612645e-09,True,60.0,45.0,1.0,18.0,13.0,0.0,0.0,100.0,15.0,7.0,15.0,4.0,40.0,9.0,1.0,1.0,71.0,65.0,5.0,14.0,0.0,88.0
8bb4e63f-b1a7-45f1-91a8-bf194a76f331,3,0.05,0.2777777910232544,0.2334567755460739,0.3333333432674408,True,74.0,148.0,3.0,47.0,24.0,0.0,0.0,100.0,15.0,7.0,67.0,6.0,32.0,0.0,1.0,1.0,0.0,74.0,0.0,4.0,5.0,40.0
8bb4e63f-b1a7-45f1-91a8-bf194a76f331,14,0.05,0.23084403574466705,0.21359281241893768,0.5,True,74.0,148.0,3.0,47.0,24.0,0.0,0.0,100.0,15.0,7.0,67.0,6.0,32.0,0.0,1.0,1.0,0.0,74.0,2.0,4.0,4.0,40.0
8bb4e63f-b1a7-45f1-91a8-bf194a76f331,15,0.05,0.22836987674236298,0.21857720613479614,0.5,True,74.0,148.0,3.0,47.0,24.0,1.0,0.0,100.0,15.0,7.0,67.0,6.0,32.0,0.0,1.0,1.0,0.0,74.0,0.0,4.0,4.0,40.0
bab4288f-e62a-4af1-b9c5-ca70d8345ebe,0,0.05,0.3333333432674408,0.2734803855419159,0.3333333432674408,True,65.0,179.0,19.0,99.0,24.0,1.0,0.0,76.0,0.0,1.0,25.0,0.0,32.0,22.0,0.0,0.0,26.0,71.0,10.0,2.0,1.0,86.0
bab4288f-e62a-4af1-b9c5-ca70d8345ebe,5,0.05,0.1666666716337204,0.21459458768367767,0.5,True,65.0,179.0,19.0,99.0,24.0,1.0,0.0,76.0,0.0,4.0,25.0,0.0,32.0,22.0,0.0,0.0,26.0,71.0,10.0,2.0,4.0,86.0
bab4288f-e62a-4af1-b9c5-ca70d8345ebe,13,0.05,0.1530555784702301,0.2001553773880005,0.5555555820465088,True,65.0,179.0,19.0,99.0,24.0,3.0,0.0,76.0,0.0,4.0,25.0,0.0,32.0,22.0,0.0,0.0,26.0,71.0,10.0,2.0,3.0,86.0
bab4288f-e62a-4af1-b9c5-ca70d8345ebe,18,0.05,0.15713484585285187,0.22619885206222534,0.5,True,65.0,179.0,19.0,99.0,24.0,1.0,0.0,76.0,0.0,3.0,25.0,0.0,32.0,22.0,0.0,0.0,26.0,71.0,10.0,2.0,3.0,86.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,5,0.05,0.5165103673934937,0.2147589772939682,4.999999969612645e-09,True,81.0,162.0,23.0,89.0,26.0,5.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,8.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,7,0.05,0.4382007420063019,0.2818601429462433,0.472222238779068,True,81.0,162.0,23.0,89.0,26.0,3.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,0.0,2.0,1.0,11.0,58.0,1.0,2.0,7.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,8,0.05,0.4861493706703186,0.25238609313964844,0.3333333432674408,True,81.0,162.0,23.0,89.0,26.0,5.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,0.0,2.0,1.0,11.0,58.0,1.0,2.0,7.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,15,0.05,0.49449780583381653,0.22975540161132812,0.3333333432674408,True,81.0,162.0,23.0,89.0,26.0,2.0,2.0,100.0,14.0,4.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,6.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,45,0.05,0.45954424142837524,0.2653752267360687,0.3333333432674408,True,81.0,162.0,23.0,89.0,26.0,4.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,0.0,1.0,1.0,11.0,58.0,1.0,2.0,7.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,62,0.05,0.6285393834114075,0.20669972896575928,4.999999969612645e-09,True,81.0,162.0,23.0,89.0,26.0,0.0,0.0,100.0,15.0,3.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,8.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,71,0.05,0.5452098846435547,0.21077895164489746,4.999999969612645e-09,True,81.0,162.0,23.0,89.0,26.0,6.0,0.0,100.0,15.0,7.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,8.0,33.0
76e6e03f-1a6e-42ac-bb9a-3426fe2f25a4,73,0.05,0.48741909861564636,0.23665249347686768,0.3888889253139496,True,81.0,162.0,23.0,89.0,26.0,3.0,1.0,100.0,15.0,6.0,26.0,0.0,31.0,3.0,1.0,1.0,11.0,58.0,1.0,2.0,8.0,33.0
eac622d2-007b-4bbe-a680-06db679ec27c,0,0.05,0.125,0.24363750219345093,0.3333333432674408,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,4.0,26.0,0.0,58.0,4.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,4,0.05,0.4444444477558136,0.23588712513446808,9.99999993922529e-09,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,8.0,26.0,0.0,58.0,1.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,5,0.05,0.3046071231365204,0.23642267286777496,0.1111111119389534,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,6.0,26.0,0.0,58.0,6.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,6,0.05,0.23733344674110413,0.2367597073316574,4.999999969612645e-09,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,6.0,26.0,0.0,58.0,3.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,7,0.05,0.16724437475204468,0.24086131155490875,0.2222222238779068,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,5.0,26.0,0.0,58.0,4.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,8,0.05,0.2083333283662796,0.23350675404071808,0.3333333432674408,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,4.0,26.0,0.0,58.0,6.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,9,0.05,0.3333333432674408,0.22432208061218262,0.3333333432674408,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,4.0,26.0,0.0,58.0,9.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,10,0.05,0.1666666567325592,0.2370423823595047,0.3333333432674408,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,4.0,26.0,0.0,58.0,5.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
eac622d2-007b-4bbe-a680-06db679ec27c,11,0.05,0.1388888955116272,0.24894459545612335,0.2222222238779068,True,73.0,192.0,13.0,77.0,24.0,0.0,0.0,96.0,11.0,5.0,26.0,0.0,58.0,3.0,4.0,4.0,35.0,74.0,2.0,2.0,0.0,80.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,0,0.05,0.33592739701271057,0.23303383588790894,0.2777777910232544,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,7.0,11.0,11.0,75.0,58.0,8.0,6.0,1.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,1,0.05,0.44876372814178467,0.22962385416030884,0.3888889253139496,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,10.0,11.0,11.0,75.0,58.0,8.0,6.0,1.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,7,0.05,0.3594384789466858,0.2262587547302246,0.5888888835906982,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,8.0,11.0,6.0,75.0,58.0,8.0,6.0,2.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,12,0.05,0.3046071231365204,0.24376405775547028,0.3333333432674408,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,5.0,11.0,11.0,75.0,58.0,8.0,6.0,0.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,14,0.05,0.2827199697494507,0.2642936408519745,0.3333333432674408,True,68.0,343.0,1.0,96.0,40.0,0.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,4.0,11.0,11.0,75.0,58.0,8.0,6.0,0.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,15,0.05,0.3274270296096802,0.24462871253490448,0.2222222238779068,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,4.0,11.0,11.0,75.0,58.0,8.0,11.0,1.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,34,0.05,0.33448874950408936,0.23863720893859863,0.1666666716337204,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,6.0,11.0,11.0,75.0,58.0,8.0,6.0,0.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,35,0.05,0.41036906838417053,0.2307894080877304,0.4444444477558136,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,9.0,11.0,11.0,75.0,58.0,8.0,6.0,1.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,36,0.05,0.3556663990020752,0.24160385131835938,0.1111111119389534,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,6.0,11.0,11.0,75.0,58.0,8.0,11.0,2.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,51,0.05,0.23796550929546356,0.2864380180835724,0.6666666865348816,True,68.0,343.0,1.0,96.0,48.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,4.0,2.0,11.0,75.0,58.0,8.0,6.0,4.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,57,0.05,0.3726780116558075,0.23166458308696747,0.4444444477558136,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,8.0,11.0,11.0,75.0,58.0,8.0,6.0,1.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,61,0.05,0.28900906443595886,0.24658210575580597,0.5000000596046448,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,7.0,43.0,3.0,37.0,5.0,11.0,11.0,75.0,58.0,8.0,6.0,1.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,67,0.05,0.2548879384994507,0.26361599564552307,0.5,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,4.0,2.0,11.0,75.0,58.0,8.0,9.0,4.0,71.0
423e6117-8acd-4a0a-af54-d3efc745c0ac,74,0.05,0.3254270553588867,0.2526814043521881,0.2222222238779068,True,68.0,343.0,1.0,96.0,40.0,1.0,1.0,90.0,39.0,6.0,43.0,3.0,37.0,6.0,11.0,11.0,75.0,58.0,4.0,6.0,1.0,71.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,0,0.07,0.8016086220741272,0.24908320605754852,0.3333333432674408,True,68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,13.0,1.0,1.0,28.0,74.0,3.0,14.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,4,0.07,0.5974586606025696,0.27509167790412903,4.999999969612645e-09,True,83.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,13.0,1.0,1.0,28.0,74.0,3.0,1.0,0.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,5,0.07,0.5997723937034607,0.2731224298477173,4.999999969612645e-09,True,83.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,1.0,100.0,13.0,1.0,1.0,28.0,74.0,3.0,1.0,0.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,6,0.07,0.5604393482208252,0.2667701244354248,0.2222222238779068,True,68.0,17.0,17.0,17.0,21.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,12.0,1.0,1.0,28.0,74.0,3.0,1.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,9,0.07,0.5886366367340088,0.31800296902656555,2.4999999848063226e-09,True,74.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,2.0,0.0,100.0,12.0,1.0,1.0,28.0,74.0,3.0,7.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,20,0.07,0.7920693159103394,0.26458799839019775,0.20000000298023224,True,68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,8.0,1.0,0.0,100.0,11.0,1.0,1.0,28.0,74.0,3.0,15.0,1.0,100.0
12bc0ca8-a9bf-4f1c-92ac-c0f2aee8a5d7,22,0.07,0.7986228466033936,0.2526971399784088,0.2222222238779068,True,68.0,17.0,17.0,17.0,1.0,0.0,0.0,100.0,15.0,7.0,1.0,0.0,100.0,14.0,1.0,1.0,28.0,74.0,3.0,13.0,1.0,100.0
